filename,basename,sample,condition,rep_old,rep_new,sample_new,total_reads,total_aligned_reads,total_umi_count,duplication_rate,bc_not_found,perc_bc_not_found,skipped_reads,chimera_reads,perc_chimera_reads,unspliced_counter,minor_splice_counter,perfect_middle_exon,everything_passed_with_middle_exon
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_kelly//KELLYspecific-A375-rep1_S1_umi_dedup_fine_grained_idx.csv,KELLYspecific-A375-rep1_S1_umi_dedup_fine_grained_idx.csv,KELLYspecific-A375-rep1_S1,KELLYspecific-A375,rep1,rep1,KELLYspecific-A375-rep1,8498065,8157974,5219571,0.639812164147618,0,0,6469770,204727,0.160236025418363,65667,344878,808305,1072932
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_kelly//KELLYspecific-A375-rep2_S2_umi_dedup_fine_grained_idx.csv,KELLYspecific-A375-rep2_S2_umi_dedup_fine_grained_idx.csv,KELLYspecific-A375-rep2_S2,KELLYspecific-A375,rep2,rep2,KELLYspecific-A375-rep2,8378316,8043916,5096826,0.633624965750513,0,0,6392546,200169,0.159788395266913,64621,334036,793780,1052544
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_kelly//KELLYspecific-A375-rep3_S3_umi_dedup_fine_grained_idx.csv,KELLYspecific-A375-rep3_S3_umi_dedup_fine_grained_idx.csv,KELLYspecific-A375-rep3_S3,KELLYspecific-A375,rep3,rep3,KELLYspecific-A375-rep3,8311693,7993775,5006452,0.626293834890274,0,0,6346203,198113,0.158555217372862,61790,336293,792978,1051376
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_kelly//KELLYspecific-HEK-rep1_S4_umi_dedup_fine_grained_idx.csv,KELLYspecific-HEK-rep1_S4_umi_dedup_fine_grained_idx.csv,KELLYspecific-HEK-rep1_S4,KELLYspecific-HEK,rep1,rep1,KELLYspecific-HEK-rep1,7061739,6848467,4726611,0.690170661550972,0,0,5622086,134082,0.139387216860944,26068,238374,572026,827857
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_kelly//KELLYspecific-HEK-rep2_S5_umi_dedup_fine_grained_idx.csv,KELLYspecific-HEK-rep2_S5_umi_dedup_fine_grained_idx.csv,KELLYspecific-HEK-rep2_S5,KELLYspecific-HEK,rep2,rep2,KELLYspecific-HEK-rep2,7833810,7588764,5301914,0.698653166708044,0,0,6227461,149600,0.139762926202185,28831,262088,636754,920784
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_kelly//KELLYspecific-HEK-rep3_S6_umi_dedup_fine_grained_idx.csv,KELLYspecific-HEK-rep3_S6_umi_dedup_fine_grained_idx.csv,KELLYspecific-HEK-rep3_S6,KELLYspecific-HEK,rep3,rep3,KELLYspecific-HEK-rep3,8354749,8110200,5584669,0.688598185001603,0,0,6641000,160850,0.139471888415553,31245,284676,686134,992429
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_kelly//KELLYspecific-KELLY-rep1_S7_umi_dedup_fine_grained_idx.csv,KELLYspecific-KELLY-rep1_S7_umi_dedup_fine_grained_idx.csv,KELLYspecific-KELLY-rep1_S7,KELLYspecific-KELLY,rep1,rep1,KELLYspecific-KELLY-rep1,14315530,13808446,8991817,0.651182399525624,0,0,10482460,339560,0.127988010829755,39602,633323,1526893,2313501
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_kelly//KELLYspecific-KELLY-rep2_S8_umi_dedup_fine_grained_idx.csv,KELLYspecific-KELLY-rep2_S8_umi_dedup_fine_grained_idx.csv,KELLYspecific-KELLY-rep2_S8,KELLYspecific-KELLY,rep2,rep2,KELLYspecific-KELLY-rep2,14324116,13826637,8937887,0.646425229793767,0,0,10524605,338162,0.128714910112107,43447,631368,1515702,2289055
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_kelly//KELLYspecific-KELLY-rep3_S9_umi_dedup_fine_grained_idx.csv,KELLYspecific-KELLY-rep3_S9_umi_dedup_fine_grained_idx.csv,KELLYspecific-KELLY-rep3_S9,KELLYspecific-KELLY,rep3,rep3,KELLYspecific-KELLY-rep3,12908638,12464840,8183656,0.656539193443317,0,0,9443330,306319,0.127310132435055,37071,578354,1378782,2099766
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_kelly//KELLYspecific-T47D-rep1_S15_umi_dedup_fine_grained_idx.csv,KELLYspecific-T47D-rep1_S15_umi_dedup_fine_grained_idx.csv,KELLYspecific-T47D-rep1_S15,KELLYspecific-T47D,rep1,rep1,KELLYspecific-T47D-rep1,1876890,1702431,1132696,0.66534032803679,0,0,1353756,43531,0.161304786043547,6670,72137,160104,226337
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_kelly//KELLYspecific-T47D-rep2_S16_umi_dedup_fine_grained_idx.csv,KELLYspecific-T47D-rep2_S16_umi_dedup_fine_grained_idx.csv,KELLYspecific-T47D-rep2_S16,KELLYspecific-T47D,rep2,rep2,KELLYspecific-T47D-rep2,4546501,4121815,2147917,0.521109511222605,0,0,3289473,105218,0.164088024715039,16698,174415,378217,536011
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_kelly//KELLYspecific-T47D-rep3_S17_umi_dedup_fine_grained_idx.csv,KELLYspecific-T47D-rep3_S17_umi_dedup_fine_grained_idx.csv,KELLYspecific-T47D-rep3_S17,KELLYspecific-T47D,rep3,rep3,KELLYspecific-T47D-rep3,12423947,11199879,4119094,0.367780223339913,0,0,8960518,283926,0.165119527681594,46047,473796,1010054,1435592
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-CH3-1-A1-rep1_S12_umi_dedup_fine_grained_idx.csv,CANCERspecific-CH3-1-A1-rep1_S12_umi_dedup_fine_grained_idx.csv,CANCERspecific-CH3-1-A1-rep1_S12,CANCERspecific-CH3-1-A1,rep1,rep1,CANCERspecific-CH3-1-A1-rep1,28497981,26981044,3852593,0.142788877998939,0,0,14786345,1643115,0.144266151102729,105955,699274,7234618,9746355
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-CH3-1-A1-rep2_S13_umi_dedup_fine_grained_idx.csv,CANCERspecific-CH3-1-A1-rep2_S13_umi_dedup_fine_grained_idx.csv,CANCERspecific-CH3-1-A1-rep2_S13,CANCERspecific-CH3-1-A1,rep2,rep2,CANCERspecific-CH3-1-A1-rep2,31479676,29826900,4292596,0.14391693404276,0,0,16051210,1844381,0.143408899809766,122569,792127,8027247,11016613
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-Ch3-1-A2-rep1_S7_umi_dedup_fine_grained_idx.csv,CANCERspecific-Ch3-1-A2-rep1_S7_umi_dedup_fine_grained_idx.csv,CANCERspecific-Ch3-1-A2-rep1_S7,CANCERspecific-Ch3-1-A2,rep1,rep1,CANCERspecific-Ch3-1-A2-rep1,13924595,12394229,4124946,0.332811827181828,0,0,6938603,844936,0.165911206236378,48012,314914,3015716,4247764
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-Ch3-1-A2-rep2_S8_umi_dedup_fine_grained_idx.csv,CANCERspecific-Ch3-1-A2-rep2_S8_umi_dedup_fine_grained_idx.csv,CANCERspecific-Ch3-1-A2-rep2_S8,CANCERspecific-Ch3-1-A2,rep2,rep2,CANCERspecific-Ch3-1-A2-rep2,6986588,6175941,2542446,0.411669411997297,0,0,3497874,440725,0.175094385498065,14829,146167,1475598,2076346
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-FUBP1-B12-rep1_S3_umi_dedup_fine_grained_idx.csv,CANCERspecific-FUBP1-B12-rep1_S3_umi_dedup_fine_grained_idx.csv,CANCERspecific-FUBP1-B12-rep1_S3,CANCERspecific-FUBP1-B12,rep1,rep1,CANCERspecific-FUBP1-B12-rep1,13557597,12126852,2966365,0.244611297309475,0,0,6712759,832236,0.164367426084271,31243,319584,3091369,4231030
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-FUBP1-B12-rep2_S4_umi_dedup_fine_grained_idx.csv,CANCERspecific-FUBP1-B12-rep2_S4_umi_dedup_fine_grained_idx.csv,CANCERspecific-FUBP1-B12-rep2_S4,CANCERspecific-FUBP1-B12,rep2,rep2,CANCERspecific-FUBP1-B12-rep2,45647984,40047477,4622337,0.115421428421071,0,0,19340054,3686865,0.193359091364651,151567,1488405,10642448,15380586
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-FUBP1-C8-rep1_S5_umi_dedup_fine_grained_idx.csv,CANCERspecific-FUBP1-C8-rep1_S5_umi_dedup_fine_grained_idx.csv,CANCERspecific-FUBP1-C8-rep1_S5,CANCERspecific-FUBP1-C8,rep1,rep1,CANCERspecific-FUBP1-C8-rep1,36135461,31869833,3504580,0.109965433455519,0,0,16485023,2634615,0.18381874037645,69235,982896,8376600,11698064
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-FUBP1-C8-rep2_S6_umi_dedup_fine_grained_idx.csv,CANCERspecific-FUBP1-C8-rep2_S6_umi_dedup_fine_grained_idx.csv,CANCERspecific-FUBP1-C8-rep2_S6,CANCERspecific-FUBP1-C8,rep2,rep2,CANCERspecific-FUBP1-C8-rep2,10335067,9215583,1462611,0.158710631763612,0,0,5194981,607616,0.161062454059576,18375,229678,2303621,3164933
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-RBM10-C8-rep1_S1_umi_dedup_fine_grained_idx.csv,CANCERspecific-RBM10-C8-rep1_S1_umi_dedup_fine_grained_idx.csv,CANCERspecific-RBM10-C8-rep1_S1,CANCERspecific-RBM10-C8,rep1,rep1,CANCERspecific-RBM10-C8-rep1,11545311,10360147,6925640,0.668488584187078,0,0,5483418,739712,0.162701044265536,32658,297622,2921781,3806737
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-RBM10-C8-rep2_S2_umi_dedup_fine_grained_idx.csv,CANCERspecific-RBM10-C8-rep2_S2_umi_dedup_fine_grained_idx.csv,CANCERspecific-RBM10-C8-rep2_S2,CANCERspecific-RBM10-C8,rep2,rep2,CANCERspecific-RBM10-C8-rep2,7391795,6565151,4725845,0.719837974785348,0,0,3265811,547238,0.177240952901941,17689,194114,1783348,2540299
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-RBM10-G4-rep1_S1_umi_dedup_fine_grained_idx.csv,CANCERspecific-RBM10-G4-rep1_S1_umi_dedup_fine_grained_idx.csv,CANCERspecific-RBM10-G4-rep1_S1,CANCERspecific-RBM10-G4,rep1,rep1,CANCERspecific-RBM10-G4-rep1,16092498,14989438,3535807,0.235886562258038,0,0,8116590,989092,0.153980372675681,37679,411675,4038140,5434402
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-RBM10-G4-rep2_S2_umi_dedup_fine_grained_idx.csv,CANCERspecific-RBM10-G4-rep2_S2_umi_dedup_fine_grained_idx.csv,CANCERspecific-RBM10-G4-rep2_S2,CANCERspecific-RBM10-G4,rep2,rep2,CANCERspecific-RBM10-G4-rep2,13564353,12686775,3021306,0.238146100959464,0,0,6819189,842758,0.153924353405134,39023,353419,3401550,4632386
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-RBM5-A2-rep1_S10_umi_dedup_fine_grained_idx.csv,CANCERspecific-RBM5-A2-rep1_S10_umi_dedup_fine_grained_idx.csv,CANCERspecific-RBM5-A2-rep1_S10,CANCERspecific-RBM5-A2,rep1,rep1,CANCERspecific-RBM5-A2-rep1,24553189,23310213,8372486,0.359176726527553,0,0,12581821,1417665,0.144786781213469,53176,883818,5900631,8373733
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-RBM5-A2-rep2_S11_umi_dedup_fine_grained_idx.csv,CANCERspecific-RBM5-A2-rep2_S11_umi_dedup_fine_grained_idx.csv,CANCERspecific-RBM5-A2-rep2_S11,CANCERspecific-RBM5-A2,rep2,rep2,CANCERspecific-RBM5-A2-rep2,26394275,25140782,8614762,0.342660860748086,0,0,13556051,1521425,0.143732455320763,49462,950151,6281321,9063693
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-RBM5-A3-rep1_S3_umi_dedup_fine_grained_idx.csv,CANCERspecific-RBM5-A3-rep1_S3_umi_dedup_fine_grained_idx.csv,CANCERspecific-RBM5-A3-rep1_S3,CANCERspecific-RBM5-A3,rep1,rep1,CANCERspecific-RBM5-A3-rep1,17033851,15889476,6071863,0.382131103631108,0,0,8701116,993769,0.151945360346345,22310,625745,4063061,5546536
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-RBM5-A3-rep2_S4_umi_dedup_fine_grained_idx.csv,CANCERspecific-RBM5-A3-rep2_S4_umi_dedup_fine_grained_idx.csv,CANCERspecific-RBM5-A3-rep2_S4,CANCERspecific-RBM5-A3,rep2,rep2,CANCERspecific-RBM5-A3-rep2,15785753,14801835,4584817,0.309746528048718,0,0,8203944,907122,0.150951440277447,18062,570466,3805261,5102241
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-SF3B1-K700E-rep1_S15_umi_dedup_fine_grained_idx.csv,CANCERspecific-SF3B1-K700E-rep1_S15_umi_dedup_fine_grained_idx.csv,CANCERspecific-SF3B1-K700E-rep1_S15,CANCERspecific-SF3B1-K700E,rep1,rep1,CANCERspecific-SF3B1-K700E-rep1,15038065,14111088,9674035,0.685562658244354,0,0,8192524,806096,0.146758043922765,45325,380552,3556124,4686591
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-SF3B1-K700E-rep2_S16_umi_dedup_fine_grained_idx.csv,CANCERspecific-SF3B1-K700E-rep2_S16_umi_dedup_fine_grained_idx.csv,CANCERspecific-SF3B1-K700E-rep2_S16,CANCERspecific-SF3B1-K700E,rep2,rep2,CANCERspecific-SF3B1-K700E-rep2,15390905,14484064,9492502,0.655375590718185,0,0,8269516,843417,0.146084506642173,32623,408438,3614996,4930070
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-SF3B1-K700E-rep3_S17_umi_dedup_fine_grained_idx.csv,CANCERspecific-SF3B1-K700E-rep3_S17_umi_dedup_fine_grained_idx.csv,CANCERspecific-SF3B1-K700E-rep3_S17,CANCERspecific-SF3B1-K700E,rep3,rep3,CANCERspecific-SF3B1-K700E-rep3,18061676,16982098,11495027,0.676890864721191,0,0,9394836,1030316,0.146187368347571,49273,490075,4166842,6017598
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-SF3B1-K700K-rep1_S12_umi_dedup_fine_grained_idx.csv,CANCERspecific-SF3B1-K700K-rep1_S12_umi_dedup_fine_grained_idx.csv,CANCERspecific-SF3B1-K700K-rep1_S12,CANCERspecific-SF3B1-K700K,rep1,rep1,CANCERspecific-SF3B1-K700K-rep1,14428317,13595486,9559298,0.703122933597225,0,0,7809126,806231,0.149084043036331,30061,348403,3254156,4601665
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-SF3B1-K700K-rep2_S13_umi_dedup_fine_grained_idx.csv,CANCERspecific-SF3B1-K700K-rep2_S13_umi_dedup_fine_grained_idx.csv,CANCERspecific-SF3B1-K700K-rep2_S13,CANCERspecific-SF3B1-K700K,rep2,rep2,CANCERspecific-SF3B1-K700K-rep2,18731218,17573078,12229093,0.695899318263995,0,0,10167604,1038657,0.149680142184008,49304,416993,4207474,5900520
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-SF3B1-K700K-rep3_S14_umi_dedup_fine_grained_idx.csv,CANCERspecific-SF3B1-K700K-rep3_S14_umi_dedup_fine_grained_idx.csv,CANCERspecific-SF3B1-K700K-rep3_S14,CANCERspecific-SF3B1-K700K,rep3,rep3,CANCERspecific-SF3B1-K700K-rep3,17273409,16275034,11326090,0.695918054610516,0,0,9242800,988098,0.150556554510619,37293,431972,3932254,5574871
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-U2AF1-S34F-rep1_S12_umi_dedup_fine_grained_idx.csv,CANCERspecific-U2AF1-S34F-rep1_S12_umi_dedup_fine_grained_idx.csv,CANCERspecific-U2AF1-S34F-rep1_S12,CANCERspecific-U2AF1-S34F,rep1,rep1,CANCERspecific-U2AF1-S34F-rep1,2878687,2596943,2140973,0.824420482082202,0,0,1583145,152875,0.159405193142266,6290,48474,548574,806159
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-U2AF1-S34F-rep3_S14_umi_dedup_fine_grained_idx.csv,CANCERspecific-U2AF1-S34F-rep3_S14_umi_dedup_fine_grained_idx.csv,CANCERspecific-U2AF1-S34F-rep3_S14,CANCERspecific-U2AF1-S34F,rep3,rep3,CANCERspecific-U2AF1-S34F-rep3,5710051,5171366,4213202,0.814717426691516,0,0,3113536,314244,0.161489400080476,12695,99224,1099488,1631667
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-U2AF1-WT-rep1_S9_umi_dedup_fine_grained_idx.csv,CANCERspecific-U2AF1-WT-rep1_S9_umi_dedup_fine_grained_idx.csv,CANCERspecific-U2AF1-WT-rep1_S9,CANCERspecific-U2AF1-WT,rep1,rep1,CANCERspecific-U2AF1-WT-rep1,6332626,5713999,4682591,0.819494543138702,0,0,3623016,312531,0.158669421063828,17896,103388,1252930,1657168
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-U2AF1-WT-rep2_S10_umi_dedup_fine_grained_idx.csv,CANCERspecific-U2AF1-WT-rep2_S10_umi_dedup_fine_grained_idx.csv,CANCERspecific-U2AF1-WT-rep2_S10,CANCERspecific-U2AF1-WT,rep2,rep2,CANCERspecific-U2AF1-WT-rep2,6242560,5649330,4568764,0.808726698564254,0,0,3524303,320296,0.159680694447699,14963,104211,1232190,1685557
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-U2AF1-WT-rep3_S11_umi_dedup_fine_grained_idx.csv,CANCERspecific-U2AF1-WT-rep3_S11_umi_dedup_fine_grained_idx.csv,CANCERspecific-U2AF1-WT-rep3_S11,CANCERspecific-U2AF1-WT,rep3,rep3,CANCERspecific-U2AF1-WT-rep3,3914445,3521877,2908498,0.825837472461418,0,0,2196831,201194,0.160366079171555,6765,63689,747837,1053398
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-WT-rep1_S9_umi_dedup_fine_grained_idx.csv,CANCERspecific-WT-rep1_S9_umi_dedup_fine_grained_idx.csv,CANCERspecific-WT-rep1_S9,CANCERspecific-WT,rep1,rep1,CANCERspecific-WT-rep1,10484540,9810481,4431038,0.451663684991592,0,0,5506636,587875,0.147633136020376,14963,306883,2414751,3394124
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-WT-rep3_S11_umi_dedup_fine_grained_idx.csv,CANCERspecific-WT-rep3_S11_umi_dedup_fine_grained_idx.csv,CANCERspecific-WT-rep3_S11,CANCERspecific-WT,rep3,rep3,CANCERspecific-WT-rep3,5075775,4797217,2554320,0.532458715125874,0,0,2717320,281053,0.145775133688453,6413,145494,1189833,1646937
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-ZRSR2-F8-rep1_S5_umi_dedup_fine_grained_idx.csv,CANCERspecific-ZRSR2-F8-rep1_S5_umi_dedup_fine_grained_idx.csv,CANCERspecific-ZRSR2-F8-rep1_S5,CANCERspecific-ZRSR2-F8,rep1,rep1,CANCERspecific-ZRSR2-F8-rep1,19546389,18356017,3540359,0.192871852319596,0,0,10754805,1097715,0.153537911610815,46728,405012,4381234,6051757
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-ZRSR2-F8-rep2_S6_umi_dedup_fine_grained_idx.csv,CANCERspecific-ZRSR2-F8-rep2_S6_umi_dedup_fine_grained_idx.csv,CANCERspecific-ZRSR2-F8-rep2_S6,CANCERspecific-ZRSR2-F8,rep2,rep2,CANCERspecific-ZRSR2-F8-rep2,17346508,16282918,4235201,0.260100861528628,0,0,9506201,975114,0.153444786791758,52432,369465,3919675,5379706
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-ZRSR2-G9-rep1_S7_umi_dedup_fine_grained_idx.csv,CANCERspecific-ZRSR2-G9-rep1_S7_umi_dedup_fine_grained_idx.csv,CANCERspecific-ZRSR2-G9-rep1_S7,CANCERspecific-ZRSR2-G9,rep1,rep1,CANCERspecific-ZRSR2-G9-rep1,14928908,13976439,2048095,0.146539114863235,0,0,8149414,854938,0.156651224560882,59400,310036,3349062,4602651
/mnt/dawnccle2/processed_data/reprocess_250221/denovoR2_cancer//CANCERspecific-ZRSR2-G9-rep2_S8_umi_dedup_fine_grained_idx.csv,CANCERspecific-ZRSR2-G9-rep2_S8_umi_dedup_fine_grained_idx.csv,CANCERspecific-ZRSR2-G9-rep2_S8,CANCERspecific-ZRSR2-G9,rep2,rep2,CANCERspecific-ZRSR2-G9-rep2,16934618,15867430,2965753,0.186908213869543,0,0,9351166,969276,0.159516944466388,77018,362926,3805528,5107044
